sample_id,pb207_u235_ratio,pb207_u235_ratio_2sigma_abs,pb206_u238_ratio,pb206_u238_ratio_2sigma_abs,error_correlation_rho,age_207pb_206pb_ma
4A,11.60716968,0.338563683,0.364393516,0.015943216,0.85,2573.250418
4A,7.373956734,0.214548712,0.254908537,0.011125024,0.85,2157.817435
4A,10.2710002,0.304999103,0.329835725,0.014691792,0.85,2459.494413
4A,11.954435,0.33110141,0.373374953,0.015512022,0.85,2600.840941
4A,16.89593442,0.443912994,0.501178578,0.019751469,0.85,2928.947108
4A,3.986148317,0.04024029,0.167288533,0.002533174,0.85,1631.379125
4A,3.150328728,0.07074751,0.145671456,0.004907056,0.85,1445.080512
4A,7.362576193,0.098318549,0.254614198,0.00510011,0.85,2156.43655
4A,6.385537824,0.1829731,0.229344733,0.009857568,0.85,2030.28252
4A,5.66058592,0.156994613,0.210595064,0.008761184,0.85,1925.376917
4A,16.35289782,0.197806582,0.487133844,0.008838643,0.85,2897.659049
4A,1.937924294,0.025610395,0.114314641,0.002266066,0.85,1094.281677
4A,2.484683598,0.056501227,0.128455657,0.004381585,0.85,1267.581104
4A,11.59415113,0.310464182,0.364056813,0.014622882,0.85,2572.201361
4A,1.872673404,0.053443807,0.112627036,0.004821357,0.85,1071.475957
4A,1.819445536,0.04243425,0.111250386,0.003891977,0.85,1052.485401
4A,2.284271937,0.025378427,0.123272344,0.002054347,0.85,1207.437676
4A,6.765217236,0.143330779,0.239164507,0.007600562,0.85,2081.184376
4A,2.110547038,0.044131186,0.11877924,0.003725481,0.85,1152.255275
4A,2.478826609,0.0583454,0.128304176,0.004529941,0.85,1265.873032
4A,6.405400519,0.106460594,0.229858449,0.005730524,0.85,2033.00963
4A,3.602653337,0.053678641,0.157370076,0.003517163,0.85,1550.117226
4A,4.807755742,0.104919383,0.188538036,0.006171682,0.85,1786.256
4A,6.352835791,0.118092113,0.22849895,0.00637131,0.85,2025.776576
4A,4.756197531,0.127491354,0.187204569,0.007527115,0.85,1777.201712
4A,5.126895871,0.107625196,0.196792062,0.006196669,0.85,1840.572918
4A,3.154496127,0.090592631,0.145779239,0.006279858,0.85,1446.09956
4A,3.88328836,0.089029529,0.164628232,0.00566148,0.85,1610.213573
4A,8.968828962,0.112558282,0.296157242,0.005575134,0.85,2334.835885
4A,5.672776473,0.082492129,0.210910352,0.00460051,0.85,1927.233626
4A,5.226517788,0.154543409,0.199368617,0.008842725,0.85,1856.950027
4A,1.761317337,0.0220489,0.109746997,0.002060788,0.85,1031.33255
4A,2.462853349,0.041333576,0.127891054,0.003219555,0.85,1261.200098
4A,15.90727596,0.18371395,0.475608579,0.008239242,0.85,2871.243397
4A,4.395698789,0.10977942,0.177880872,0.006663671,0.85,1711.531823
4A,2.952931489,0.065015172,0.140566106,0.0046423,0.85,1395.600805
4A,3.777424264,0.047358786,0.161890234,0.003044505,0.85,1587.959125
4A,1.950868594,0.034189856,0.114649424,0.003013925,0.85,1098.745561
4A,3.963037837,0.072870339,0.166690819,0.00459754,0.85,1626.661949
4A,8.216121489,0.213665763,0.386414629,0.015073458,0.85,2255.119344
4A,7.06008171,0.179296731,0.364083643,0.013869317,0.85,2119.026953
4A,12.69502526,0.280515513,0.472932705,0.01567523,0.85,2657.2906
4A,9.40435225,0.190498855,0.409367441,0.012438501,0.85,2378.254764
4A,10.11753546,0.277494269,0.423143857,0.017408389,0.85,2445.57408
4A,14.39441931,0.21088188,0.505759555,0.011114258,0.85,2776.062407
4A,14.26791421,0.200440063,0.503315882,0.010606105,0.85,2767.683927
4A,11.7210887,0.134912164,0.45411937,0.007840512,0.85,2582.384266
4A,6.479823153,0.097801875,0.352874906,0.007989067,0.85,2043.16307
4A,7.676769833,0.134173748,0.375996082,0.009857428,0.85,2193.886704
4A,11.44969541,0.140595524,0.448876921,0.008267917,0.85,2560.487544
4A,6.229276916,0.087546677,0.348035155,0.007336964,0.85,2008.568837
4A,11.65520785,0.343438584,0.452846763,0.020015737,0.85,2577.112066
4A,8.520400912,0.183014985,0.392292333,0.012639436,0.85,2288.101701
4A,11.43415763,0.324931589,0.448576781,0.019121229,0.85,2559.219509
4A,13.53395467,0.31278461,0.489138134,0.016956782,0.85,2717.660165
4A,14.12770528,0.172421637,0.500607494,0.009164499,0.85,2758.316342
4A,11.74253201,0.313141072,0.454533586,0.018181743,0.85,2584.094406
4A,8.321063359,0.097105541,0.38844177,0.006799584,0.85,2266.615948
4A,7.031967056,0.097689268,0.363540558,0.00757555,0.85,2115.478968
4A,7.902081731,0.193780756,0.380348386,0.013990781,0.85,2219.916893
4A,13.55051592,0.222618752,0.489458045,0.012061814,0.85,2718.816521
4A,10.69468702,0.142811372,0.434292577,0.008698981,0.85,2496.963637
4A,11.61053846,0.118103548,0.451983893,0.006896437,0.85,2573.521704
4A,8.317771581,0.140486533,0.388378183,0.009839517,0.85,2266.257297
4A,8.155051566,0.101030175,0.385234953,0.007158818,0.85,2248.368595
4A,8.282322892,0.135194258,0.387693428,0.009492613,0.85,2262.38699
4A,12.95550919,0.372757508,0.47796442,0.020628077,0.85,2676.42215
4A,6.697532115,0.130689226,0.357080346,0.010451586,0.85,2072.295043
4A,14.78405686,0.350363353,0.513286105,0.018246342,0.85,2801.442221
4A,6.776648482,0.14454912,0.36052216,0.011535163,0.85,2082.678031
4A,8.057714995,0.103279407,0.386565458,0.007432179,0.85,2237.515236
4A,9.438400087,0.126813531,0.414633941,0.008356479,0.85,2381.57214
4A,6.235584421,0.07727516,0.349522658,0.006497247,0.85,2009.454367
4A,7.33762933,0.103601696,0.371926557,0.007876976,0.85,2153.402978
4A,10.73144886,0.195127859,0.440920831,0.012025767,0.85,2500.150452
4A,10.53084953,0.141511828,0.43684277,0.008805332,0.85,2482.637977
4A,10.95588437,0.256165351,0.445483468,0.015624128,0.85,2519.392367
4A,10.39708423,0.21778311,0.434123403,0.013640085,0.85,2470.790023
4A,7.339229745,0.159739946,0.371959093,0.012143657,0.85,2153.597863
4A,7.977347948,0.093942859,0.384931645,0.006799549,0.85,2228.465766
4A,6.779159578,0.105773652,0.360573209,0.00843891,0.85,2083.005848
4A,12.88556649,0.356212728,0.484712725,0.020099331,0.85,2671.320423
4A,8.29415635,0.238462377,0.391372166,0.016878306,0.85,2263.680615
4A,9.178979548,0.21171237,0.40936008,0.014162782,0.85,2356.018445
4A,9.661174173,0.183198742,0.419162802,0.011922479,0.85,2403.014226
4A,6.979109825,0.180561019,0.364638075,0.014150678,0.85,2108.774793
4A,10.23922682,0.271739828,0.430914259,0.017154113,0.85,2456.627968
4A,9.186666417,0.238712724,0.40951635,0.015961736,0.85,2356.784943
4A,7.738442019,0.171037167,0.380074834,0.012600777,0.85,2201.078251
4A,9.425364571,0.097700415,0.414368937,0.00644283,0.85,2380.303333
4A,7.170793538,0.153356571,0.368534888,0.011822383,0.85,2132.879152
4A,12.79923612,0.256146724,0.482957681,0.0144979,0.85,2664.987802
4A,6.731203434,0.072430424,0.35959829,0.005804131,0.85,2076.726947
4A,11.48145853,0.266745481,0.456168069,0.015897036,0.85,2563.074809
4A,8.630916071,0.111441981,0.398218285,0.007712664,0.85,2299.820631
4A,8.006544203,0.218914422,0.385525187,0.015811508,0.85,2231.762651
4A,12.70679487,0.303516773,0.481078407,0.017236687,0.85,2658.162853
4A,7.040608286,0.204291958,0.365888301,0.015925052,0.85,2116.570785
4A,9.447345643,0.20483131,0.414815799,0.013490657,0.85,2382.441936
4B,21.76095907,0.450184402,0.635960614,0.013156569,0.85,3173.119507
4B,22.38112416,0.603583715,0.64290239,0.017338066,0.85,3200.415329
4B,21.70456755,0.27788724,0.635321525,0.008134129,0.85,3170.600719
4B,22.87995252,0.451273793,0.648374306,0.01278824,0.85,3221.850333
4B,22.29819257,0.456917812,0.641983153,0.013155037,0.85,3196.807418
4B,22.43535311,0.615407265,0.643501996,0.017651418,0.85,3202.767628
4B,22.52691751,0.259955119,0.644511768,0.007437508,0.85,3206.727107
4B,22.24759502,0.516212913,0.64142096,0.014882947,0.85,3194.599875
4B,22.29375847,0.413287937,0.641933926,0.011900351,0.85,3196.614152
4B,22.53909833,0.467162769,0.644645848,0.013361428,0.85,3207.252675
4B,22.14076615,0.35379074,0.640230583,0.010230344,0.85,3189.923167
4B,21.97999771,0.510899765,0.63843041,0.014839581,0.85,3182.844263
4B,22.20699267,0.320830243,0.640969078,0.009260248,0.85,3192.824939
4B,22.23635751,0.294573969,0.641295959,0.008495505,0.85,3194.108936
4B,22.43364078,0.551537017,0.64348308,0.015820202,0.85,3202.693436
4B,22.40955373,0.255382008,0.64321688,0.007330178,0.85,3201.649203
4B,22.72246892,0.515276004,0.646657271,0.014664206,0.85,3215.131903
4B,22.64574832,0.537156725,0.645817309,0.015318774,0.85,3211.842741
4B,22.10609151,0.54230129,0.639843214,0.015696479,0.85,3188.400553
4B,22.59893059,0.497651193,0.645303605,0.014210235,0.85,3209.830327
4B,20.47455263,0.483012655,0.621037626,0.014650822,0.85,3114.046439
4B,20.5021639,0.225231748,0.621365745,0.006826172,0.85,3115.351147
4B,20.26982034,0.56981915,0.618593532,0.017389717,0.85,3104.319625
4B,20.25237375,0.552754249,0.618384339,0.016877753,0.85,3103.486414
4B,20.16257071,0.410097812,0.617305265,0.012555717,0.85,3099.186768
4B,20.19403694,0.459254433,0.617683802,0.014047415,0.85,3100.695401
4B,20.72567012,0.405704335,0.624008802,0.012214953,0.85,3125.851161
4B,20.20438527,0.360600985,0.617808188,0.01102643,0.85,3101.191057
4B,19.96106025,0.205384984,0.614869801,0.006326569,0.85,3089.471942
4B,20.27655274,0.604083899,0.618674218,0.01843169,0.85,3104.640967
4B,18.4066939,0.301646502,0.595390196,0.009757177,0.85,3011.238313
4B,18.47210097,0.32488211,0.596235934,0.01048643,0.85,3014.654741
4B,17.91526794,0.26792061,0.588957903,0.008807792,0.85,2985.19513
4B,18.61249091,0.426175255,0.598043178,0.013693557,0.85,3021.949185
4B,18.39510725,0.53300654,0.595240126,0.017247351,0.85,3010.631904
4B,18.59294188,0.230431093,0.597792178,0.00740872,0.85,3020.936582
4B,17.82030599,0.252325578,0.587698741,0.008321486,0.85,2980.084676
4B,18.49762538,0.366615476,0.596565326,0.011823684,0.85,3015.984853
4B,17.90335853,0.331445607,0.588800281,0.010900484,0.85,2984.555624
4B,18.11434947,0.282084466,0.591580462,0.009212346,0.85,2995.826099
4B,1.710328447,0.040665251,0.109503207,0.003905369,0.85,1012.407804
4B,3.728921931,0.050883776,0.162969396,0.003335749,0.85,1577.597862
4B,12.60346799,0.300900632,0.387967631,0.01389376,0.85,2650.479524
4B,11.86180949,0.148849283,0.380148232,0.007155501,0.85,2593.554771
4B,2.655619013,0.043904453,0.132720426,0.003291333,0.85,1316.20596
4B,11.24883322,0.189806306,0.348900655,0.008830722,0.85,2543.971859
4B,4.801340356,0.081639977,0.19089878,0.004868944,0.85,1785.133763
4B,2.992165525,0.031522337,0.141606207,0.002237723,0.85,1405.629103
4B,10.25331711,0.203623099,0.324003224,0.009651687,0.85,2457.900126
4B,2.887222521,0.04961488,0.140231417,0.003614667,0.85,1378.580391
4B,12.59794285,0.247032914,0.3903994,0.011483006,0.85,2650.067036
4B,2.768796247,0.063102895,0.135113871,0.004619016,0.85,1347.165205
4B,3.292226201,0.060176269,0.145568889,0.003991126,0.85,1479.215643
4B,2.621257765,0.034919438,0.131488068,0.002627454,0.85,1306.616657
4B,5.891691384,0.137337759,0.217800164,0.007615518,0.85,1960.010701
4B,5.798208373,0.067151042,0.215994476,0.003752259,0.85,1946.143172
4B,13.44619045,0.182765354,0.419305361,0.008549019,0.85,2711.510121
4B,4.979664213,0.065442937,0.199515701,0.003933064,0.85,1815.87492
4B,1.730414371,0.040120152,0.112630459,0.003917054,0.85,1019.904942
4B,7.055250188,0.175582637,0.244245797,0.009117746,0.85,2118.41811
4B,4.142826637,0.075303931,0.171180595,0.00466731,0.85,1662.79419
4B,10.63124944,0.223221466,0.338330254,0.010655743,0.85,2491.44072
4B,4.156658398,0.107447347,0.1652758,0.006408434,0.85,1665.521422
4B,2.666391493,0.06600943,0.133473023,0.004956405,0.85,1319.193719
4B,2.16861238,0.062904499,0.120734143,0.005253166,0.85,1171.034936
4B,15.88491744,0.184776356,0.47630869,0.008310769,0.85,2869.899745
4B,3.368577811,0.042942391,0.153073598,0.002927057,0.85,1497.118863
4B,11.90960529,0.259981286,0.366304317,0.011994386,0.85,2597.321044
4B,2.559188977,0.056173051,0.130750801,0.004304882,0.85,1289.061993
4B,4.233090309,0.059845986,0.173679218,0.003683126,0.85,1680.460968
4B,9.62244674,0.187248789,0.30939126,0.009030937,0.85,2399.319063
4B,14.54170852,0.399825667,0.435638621,0.017966888,0.85,2785.731108
4B,19.86979619,0.473065739,0.577686638,0.020630591,0.85,3085.041331
4B,10.77948988,0.113114666,0.343978362,0.00541431,0.85,2504.300019
4B,4.707317027,0.05046814,0.185092208,0.002976619,0.85,1768.542459
4B,2.65204528,0.032872145,0.132273828,0.002459304,0.85,1315.212836
4B,8.768302685,0.245770333,0.292468969,0.012296598,0.85,2314.202898
4B,2.601955334,0.068354684,0.132283573,0.005212735,0.85,1301.189873
4B,5.474435445,0.099153686,0.20155401,0.005475859,0.85,1896.594825
4B,5.367095234,0.133894757,0.204934457,0.007668855,0.85,1879.619595
4B,5.882687125,0.114100424,0.211549229,0.006154804,0.85,1958.683197
4B,3.03880296,0.047481516,0.137067358,0.003212531,0.85,1417.422299
4B,11.74211659,0.121603523,0.372318889,0.005783705,0.85,2584.061303
4B,5.342580516,0.137403321,0.20287439,0.007826447,0.85,1875.702602
4B,3.189180112,0.050716001,0.145180257,0.003463098,0.85,1454.541339
4B,4.399974441,0.103237958,0.185092011,0.006514306,0.85,1712.336113
4B,3.429969308,0.082754793,0.152824223,0.00553078,0.85,1511.288679
4B,4.282062128,0.121004893,0.171192479,0.007256478,0.85,1689.918847
4B,4.255303048,0.067924766,0.176384995,0.004223287,0.85,1684.761813
4B,15.06602446,0.311111238,0.453727365,0.014054107,0.85,2819.420988
4B,3.842443458,0.06001728,0.168683587,0.003952145,0.85,1601.684967
4B,1.838514132,0.023582183,0.110864418,0.002133047,0.85,1059.329565
4B,6.60666622,0.194629097,0.228345102,0.010090399,0.85,2060.237597
4B,3.523259641,0.035858341,0.154478126,0.002358326,0.85,1532.449504
4B,3.034910816,0.057586911,0.143543914,0.004085582,0.85,1416.443315
4B,3.372070756,0.077600458,0.14710703,0.005077995,0.85,1497.9304
4B,6.238742491,0.17576027,0.218164127,0.009219306,0.85,2009.897449
4B,4.653877426,0.048700273,0.188660281,0.002961339,0.85,1758.990283
4B,14.96564941,0.28806897,0.451913935,0.013048119,0.85,2813.057321
4B,7.820715863,0.095558689,0.263083482,0.004821792,0.85,2210.593522
4B,11.27913483,0.320246236,0.451515096,0.019229668,0.85,2546.480648
4B,6.84776544,0.095194951,0.361490896,0.007537957,0.85,2091.921444
4B,8.892838315,0.127387828,0.406145248,0.008726903,0.85,2327.066145
4B,12.67047076,0.334124721,0.47397089,0.018748166,0.85,2655.468435
4B,8.684275523,0.107236367,0.388803336,0.007201612,0.85,2305.430766
4B,11.82397055,0.260116122,0.446531923,0.014734917,0.85,2590.56315
4B,10.61580554,0.216603927,0.437094381,0.013377651,0.85,2490.091605
4B,10.9880088,0.208572875,0.433526061,0.012343698,0.85,2522.116956
4B,10.51153667,0.284068247,0.442135873,0.017922702,0.85,2480.9359
4B,9.288082092,0.270929233,0.403489261,0.017654404,0.85,2366.843831
4B,13.31945995,0.328774359,0.491669329,0.018204372,0.85,2702.563282
4B,11.58218519,0.260657311,0.446292379,0.015065728,0.85,2571.236168
4B,12.33239338,0.290018185,0.475542025,0.016774826,0.85,2630.0418
4B,17.96775709,0.220227328,0.562567927,0.01034293,0.85,2988.008877
4B,12.93115391,0.365803246,0.469529017,0.019923424,0.85,2674.648547
4B,11.24203526,0.30709402,0.439072815,0.017990955,0.85,2543.408176
4B,7.972281626,0.099590885,0.391167023,0.007329772,0.85,2227.892578
4B,15.22130813,0.2009753,0.521807018,0.010334557,0.85,2829.187891
4B,6.318728668,0.067760729,0.352287123,0.005666781,0.85,2021.055626
4B,11.31044578,0.335930617,0.446488899,0.019891695,0.85,2549.06651
4B,10.22316961,0.152383232,0.423221566,0.009462604,0.85,2455.176277
4B,13.48919341,0.229931187,0.484218126,0.012380672,0.85,2714.528191
4B,13.04019529,0.332543178,0.471253386,0.018026429,0.85,2682.565171
4B,7.553582442,0.21291112,0.37133875,0.015700262,0.85,2179.367614
4B,13.49325694,0.261997354,0.480191726,0.013985759,0.85,2714.812918
4B,11.71441172,0.282299434,0.459895443,0.016624167,0.85,2581.851177
4B,7.49038865,0.133621111,0.371222002,0.009933349,0.85,2171.838124
4B,10.7730187,0.140220215,0.441287681,0.008615615,0.85,2503.742055
4B,8.586482616,0.096921663,0.3830632,0.006485855,0.85,2295.125192
4B,7.734604947,0.209767594,0.375220166,0.015264328,0.85,2200.632295
4B,10.65303691,0.274434474,0.442153046,0.017085556,0.85,2493.34094
4B,11.5325478,0.309949906,0.451351172,0.018195839,0.85,2567.222505
4B,8.743388382,0.223247189,0.405078774,0.015514471,0.85,2311.609829
4B,9.039903764,0.203192564,0.413868829,0.013953976,0.85,2342.04958
4B,9.232368111,0.246712034,0.410834492,0.016467792,0.85,2361.330192
4B,13.58940285,0.325711241,0.494357379,0.01777316,0.85,2721.52656
4B,12.0833871,0.18833621,0.465999496,0.010894865,0.85,2610.898375
4B,10.20674609,0.245402224,0.431336652,0.015556031,0.85,2453.68932
4B,7.273970299,0.174166719,0.361992548,0.013001233,0.85,2145.620631
4B,14.09341518,0.275758635,0.503913171,0.014789716,0.85,2756.012152
4B,9.558573615,0.2159281,0.416732614,0.01412098,0.85,2393.195101
4B,10.12901302,0.243487047,0.428328449,0.015444609,0.85,2446.621804
4B,7.976664842,0.143843699,0.3922058,0.010609008,0.85,2228.388501
4B,7.441056992,0.15903191,0.375403343,0.012034804,0.85,2165.921244
4B,7.094365293,0.180470072,0.360424092,0.013752977,0.85,2123.336728
4B,8.882766321,0.188860461,0.40887381,0.013039873,0.85,2326.031847
4B,9.383249119,0.244157217,0.41286641,0.016114511,0.85,2376.193173
4B,8.278543478,0.17994147,0.387479092,0.012633302,0.85,2261.97348
4B,13.03357672,0.305080805,0.482888878,0.016954685,0.85,2682.086404
4B,8.323603156,0.242450353,0.393511424,0.017193332,0.85,2266.892581
4B,8.358255604,0.178934425,0.393079845,0.012622643,0.85,2270.659396
4B,13.7779772,0.206748632,0.500795594,0.011272207,0.85,2734.566732
4B,14.27121152,0.167201214,0.51426912,0.009037749,0.85,2767.903189
4B,8.916672434,0.185731498,0.404924972,0.012651691,0.85,2329.509494
4B,13.40788873,0.252661913,0.485905462,0.013734803,0.85,2708.814424
4B,9.268951425,0.190027684,0.416541113,0.012809595,0.85,2364.953971
4B,6.825771433,0.125283729,0.363473149,0.01000706,0.85,2089.071754
4B,7.513977972,0.093166659,0.378220394,0.007034396,0.85,2174.655308
4B,6.620188438,0.162113967,0.356051939,0.013078402,0.85,2062.04102
4B,7.74717275,0.138214815,0.376729014,0.010081652,0.85,2202.092231
4C,22.13325562,0.639113139,0.64014672,0.018484681,0.85,3189.593562
4C,22.34843851,0.459500276,0.642540422,0.013211102,0.85,3198.994881
4C,23.31498648,0.404004947,0.653068366,0.011316449,0.85,3240.18164
4C,22.7048548,0.542612136,0.646464628,0.01544954,0.85,3214.377693
4C,22.41690314,0.329267679,0.643298127,0.009448998,0.85,3201.967932
4C,22.04164345,0.41340594,0.639121926,0.011987164,0.85,3185.564465
4C,22.36551632,0.489950969,0.642729599,0.014079979,0.85,3199.737294
4C,22.67879551,0.302965273,0.646179401,0.008632289,0.85,3213.260845
4C,22.59846154,0.655231467,0.645298454,0.018710117,0.85,3209.810145
4C,21.75598368,0.559004867,0.635904282,0.016339118,0.85,3172.897527
4C,21.83624178,0.31651084,0.636811723,0.009230426,0.85,3176.472382
4C,21.84930259,0.633309448,0.636959141,0.018462477,0.85,3177.052948
4C,22.51480689,0.580442859,0.644378402,0.016612394,0.85,3206.204298
4C,21.85315619,0.319684105,0.637002623,0.009318545,0.85,3177.22418
4C,22.02828204,0.504360274,0.638972176,0.014629928,0.85,3184.975493
4C,22.29944758,0.477751873,0.641997084,0.01375439,0.85,3196.862112
4C,22.7407419,0.505046123,0.646856992,0.014365961,0.85,3215.913733
4C,22.53174163,0.551623939,0.644564876,0.01578029,0.85,3206.935287
4C,22.25933684,0.620934649,0.641551516,0.017896381,0.85,3195.112592
4C,22.63158563,0.617159327,0.645662,0.017607088,0.85,3211.234392
4C,20.82045958,0.386697148,0.625122814,0.011610369,0.85,3130.271658
4C,20.17678951,0.282558304,0.617476375,0.008647217,0.85,3099.868759
4C,19.77722888,0.533874354,0.612630741,0.016537597,0.85,3080.527615
4C,19.87803612,0.263602054,0.613860627,0.008140388,0.85,3085.442152
4C,19.87543261,0.367946905,0.613828927,0.011363599,0.85,3085.315525
4C,19.93595833,0.570634679,0.614565038,0.017590934,0.85,3088.255242
4C,20.05693099,0.34537098,0.616030947,0.010607765,0.85,3094.105467
4C,20.24686408,0.309360832,0.618318246,0.009447559,0.85,3103.223143
4C,19.73586869,0.227377559,0.612124677,0.007052308,0.85,3078.504328
4C,19.78329148,0.579962815,0.612704849,0.017961927,0.85,3080.823851
4C,18.34410799,0.502908272,0.594578685,0.016300522,0.85,3007.958447
4C,18.0337302,0.528982817,0.590521226,0.01732174,0.85,2991.534425
4C,17.94354791,0.371206253,0.589331856,0.012191773,0.85,2986.712082
4C,18.11173032,0.220697684,0.591546109,0.007208193,0.85,2995.686957
4C,18.55089867,0.445424125,0.597251646,0.014340561,0.85,3018.755397
4C,18.38438391,0.333135906,0.59510117,0.010783585,0.85,3010.070355
4C,18.36332892,0.193837459,0.594828146,0.006278817,0.85,3008.966863
4C,18.66093477,0.294807578,0.598664269,0.009457766,0.85,3024.454141
4C,18.26761648,0.184681363,0.59358386,0.006000995,0.85,3003.935405
4C,18.69290701,0.509646174,0.599073473,0.016333228,0.85,3026.103996
4C,13.14431665,0.146701022,0.429254325,0.007186229,0.85,2690.067415
4C,4.146296084,0.059730006,0.172987747,0.003737996,0.85,1663.478955
4C,15.33938971,0.192388568,0.470312673,0.008848082,0.85,2836.55251
4C,2.612178031,0.047240207,0.136363035,0.003699107,0.85,1304.067546
4C,2.296493626,0.026925603,0.122907122,0.002161566,0.85,1211.209185
4C,2.149398544,0.037452863,0.124596921,0.003256617,0.85,1164.859112
4C,3.964514055,0.114168476,0.161479374,0.006975327,0.85,1626.963922
4C,7.123883915,0.155265796,0.258224965,0.00844206,0.85,2127.032903
4C,19.20749185,0.339491668,0.559359078,0.014829975,0.85,3052.295699
4C,4.13323883,0.115253925,0.167392326,0.007001515,0.85,1660.899437
4C,2.136142526,0.022223761,0.125546609,0.001959222,0.85,1160.57628
4C,4.129852177,0.114192375,0.161815002,0.006711393,0.85,1660.229317
4C,17.26395271,0.258987382,0.52131066,0.011730762,0.85,2949.616002
4C,3.069316664,0.07499185,0.152691642,0.005596015,0.85,1425.064822
4C,4.125921629,0.09847204,0.174024207,0.006230069,0.85,1659.451022
4C,2.021998904,0.041124541,0.128519129,0.003920841,0.85,1122.930904
4C,3.453536276,0.050891233,0.154685457,0.003419162,0.85,1516.676092
4C,11.71682119,0.12130422,0.39499112,0.006134013,0.85,2582.04358
4C,8.271902822,0.196610601,0.263596973,0.009397951,0.85,2261.24651
4C,2.632143296,0.049524656,0.139936966,0.003949441,0.85,1309.664328
4C,2.809931906,0.082439751,0.134341932,0.005912127,0.85,1358.187863
4C,10.65086864,0.281132251,0.340472316,0.013480274,0.85,2493.151991
4C,2.159603588,0.060880143,0.117335805,0.004961619,0.85,1168.143954
4C,4.88349398,0.118170854,0.185590069,0.006736367,0.85,1799.41189
4C,3.169229558,0.08560345,0.142524298,0.005774545,0.85,1449.694127
4C,1.878466703,0.026676825,0.111815093,0.002381893,0.85,1073.52161
4C,4.294969765,0.064775409,0.172443346,0.003901106,0.85,1692.397085
4C,3.499928398,0.08113768,0.145389661,0.00505578,0.85,1527.198543
4C,3.694484214,0.041373626,0.159800287,0.002684347,0.85,1570.176421
4C,1.941961606,0.025873539,0.115991333,0.002318099,0.85,1095.676064
4C,1.819058519,0.031203327,0.116014206,0.002985085,0.85,1052.346013
4C,2.698824145,0.033608071,0.126913164,0.002370647,0.85,1328.136234
4C,2.948876513,0.075123287,0.153368414,0.005860642,0.85,1394.558675
4C,17.92836348,0.501155923,0.525506253,0.022034407,0.85,2985.897863
4C,4.496838282,0.127796897,0.174541333,0.007440508,0.85,1730.388454
4C,10.406329,0.251529811,0.302326868,0.010961246,0.85,2471.613318
4C,4.558787789,0.10339367,0.173432373,0.00590019,0.85,1741.767844
4C,1.86303911,0.034014318,0.119591721,0.003275157,0.85,1068.064869
4C,14.04624774,0.151910687,0.412384237,0.006689926,0.85,2752.834077
4C,14.68396798,0.296188206,0.429368131,0.012991084,0.85,2794.983036
4C,15.26873446,0.241667378,0.459950193,0.01091986,0.85,2832.152241
4C,7.655873871,0.111674581,0.265187206,0.005802343,0.85,2191.438443
4C,2.77794015,0.041173038,0.132244351,0.002940075,0.85,1349.625758
4C,3.37368777,0.066560921,0.156108894,0.004619908,0.85,1498.305871
4C,3.483273384,0.058208088,0.147837963,0.003705723,0.85,1523.433463
4C,5.131296759,0.052346713,0.196566093,0.003007891,0.85,1841.301996
4C,6.485222281,0.077052302,0.223721204,0.003987119,0.85,2043.895735
4C,1.922361668,0.051536838,0.110318568,0.004436317,0.85,1088.888744
4C,4.132454817,0.069000705,0.16113537,0.004035781,0.85,1660.744343
4C,8.012849048,0.151722822,0.260984811,0.007412598,0.85,2232.4732
4C,6.640020615,0.160852874,0.25303197,0.009194456,0.85,2064.680207
4C,9.928911109,0.293765922,0.3182947,0.014126041,0.85,2428.198886
4C,10.44452918,0.138220814,0.337198263,0.006693622,0.85,2475.008189
4C,1.986615328,0.048675175,0.114646258,0.004213518,0.85,1110.971974
4C,10.01199232,0.125992406,0.344575492,0.006504284,0.85,2435.888602
4C,1.795943413,0.04494667,0.115782388,0.00434649,0.85,1043.985973
4C,2.664324441,0.054500959,0.140454559,0.004309671,0.85,1318.621101
4C,3.965908838,0.077040345,0.176088699,0.005130955,0.85,1627.249154
4C,3.517733764,0.036815158,0.155243099,0.002437066,0.85,1531.208294
4C,3.189387982,0.056648783,0.146182599,0.003894666,0.85,1454.591722
4C,7.757498851,0.088486757,0.381420651,0.006526074,0.85,2203.290191
4C,8.774139874,0.106278315,0.412559179,0.007495794,0.85,2314.809473
4C,9.928840908,0.247341406,0.421980471,0.015768191,0.85,2428.192364
4C,9.552706447,0.138603588,0.416147045,0.009057036,0.85,2392.630718
4C,16.26974955,0.432604071,0.532947546,0.021256192,0.85,2892.782038
4C,15.63067596,0.35449829,0.527654937,0.017950545,0.85,2854.494532
4C,6.710596978,0.098318598,0.356636777,0.007837759,0.85,2074.016971
4C,5.972545449,0.093715569,0.340144046,0.008005831,0.85,1971.853946
4C,12.42633413,0.259122955,0.46760983,0.01462641,0.85,2637.171155
4C,10.59254475,0.132766835,0.440475339,0.008281369,0.85,2488.056249
4C,16.70434025,0.295048385,0.524548183,0.013897624,0.85,2918.017791
4C,6.735156234,0.095685502,0.353214828,0.007527117,0.85,2077.245958
4C,8.513984869,0.139894539,0.379882648,0.009362862,0.85,2287.417178
4C,16.09393282,0.295177191,0.533160203,0.014667956,0.85,2882.391831
4C,9.508171402,0.161895233,0.393196999,0.010042423,0.85,2388.336481
4C,12.9474503,0.167401591,0.470230014,0.009119624,0.85,2675.835627
4C,10.09858312,0.284015403,0.41423725,0.017475188,0.85,2443.841654
